Area,Province,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Revision_Date_Date_revision
"Plastic products assemblers, finishers and inspectors",NB,Edmundston--Woodstock,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Québec,12.5,16.82,22.63,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Bas-Saint-Laurent,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Capitale-Nationale,12.5,16.82,22.63,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Chaudière-Appalaches,14.48,19.23,23.38,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Estrie,12.5,15,22.3,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Centre-du-Québec,12.5,16.82,22.63,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Montérégie,15,17,23.56,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Montréal,12.5,14.17,21.52,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Laval,12.94,14.95,20.05,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Lanaudière,12.5,16.82,22.63,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Laurentides,12.5,16.82,22.63,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Outaouais,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Abitibi-Témiscamingue,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Mauricie,13.23,18,22.67,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Saguenay--Lac-Saint-Jean,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Côte-Nord,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",QC,Nord-du-Québec,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Ontario,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Ottawa,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Kingston--Pembroke,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Muskoka--Kawarthas,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Toronto,14,16,22,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Kitchener--Waterloo--Barrie,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Hamilton--Niagara Peninsula,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,London,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Windsor--Sarnia,14,16.75,22.44,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Stratford--Bruce Peninsula,14,17.5,24.37,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Northeast,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",ON,Northwest,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Manitoba,13,16.88,24,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Southeast,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,South Central,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Southwest,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,North Central,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Winnipeg,12.85,16,24,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Interlake,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,Parklands,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",MB,North,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Saskatchewan,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Regina--Moose Mountain,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Swift Current--Moose Jaw,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Saskatoon--Biggar,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Yorkton--Melville,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Prince Albert,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",SK,Northern,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Alberta,15.8,20,30.57,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Lethbridge--Medicine Hat,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Camrose--Drumheller,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Calgary,15.8,20,30.57,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Red Deer,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Edmonton,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Athabasca--Grande Prairie--Peace River,15.8,20,30.57,2019-11-04
"Plastic products assemblers, finishers and inspectors",AB,Wood Buffalo--Cold Lake,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,British Columbia,13.85,19.3,30.44,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Vancouver Island and Coast,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Lower Mainland,13.85,18.73,30.41,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Thompson--Okanagan,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Kootenay,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Cariboo,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,North Coast,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Nechako,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",BC,Northeast,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",YK,Yukon Territory,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",NW,Northwest Territories,,,,2019-11-04
"Plastic products assemblers, finishers and inspectors",NU,Nunavut,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NA,National,15,21.4,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NL,Newfoundland and Labrador,15,30.85,64,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NL,Avalon Peninsula,14.19,30.16,64,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NL,South Coast--Burin Peninsula,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",PE,Prince Edward Island,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,Nova Scotia,11.55,21.7,38,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,Cape Breton,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,North Shore,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,Annapolis Valley,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,Southern,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NS,Halifax,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,New Brunswick,13.5,20,21,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,Campbellton--Miramichi,14,20,31,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,Moncton--Richibucto,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,Saint John--St. Stephen,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,Fredericton--Oromocto,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NB,Edmundston--Woodstock,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Québec,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Gaspésie--Îles-de-la-Madeleine,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Bas-Saint-Laurent,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Capitale-Nationale,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Chaudière-Appalaches,14.5,19.5,28,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Estrie,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Centre-du-Québec,15,19,25.01,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Montérégie,15,20,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Montréal,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Laval,15,20,30.62,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Lanaudière,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Laurentides,15,19.68,33.77,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Outaouais,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Abitibi-Témiscamingue,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Mauricie,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Saguenay--Lac-Saint-Jean,15,21,34,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Côte-Nord,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",QC,Nord-du-Québec,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Ontario,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Ottawa,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Kingston--Pembroke,14,18,26.5,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Muskoka--Kawarthas,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Toronto,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Kitchener--Waterloo--Barrie,15,21.8,31,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Hamilton--Niagara Peninsula,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,London,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Windsor--Sarnia,14.75,21,32.98,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Stratford--Bruce Peninsula,16,21.8,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Northeast,15,20,30.06,2019-11-04
"Industrial painters, coaters and metal finishing process operators",ON,Northwest,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Manitoba,16.95,23,28.4,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Southeast,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,South Central,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Southwest,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,North Central,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Winnipeg,17,23,27,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Interlake,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,Parklands,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",MB,North,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Saskatchewan,16,21,30.43,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Regina--Moose Mountain,17,23,33,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Swift Current--Moose Jaw,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Saskatoon--Biggar,15,20.25,29.78,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Yorkton--Melville,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Prince Albert,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",SK,Northern,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Alberta,16,28,36,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Lethbridge--Medicine Hat,16,28,36,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Camrose--Drumheller,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Calgary,16,28,36,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Banff--Jasper--Rocky Mountain House,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Red Deer,20,26.66,34.09,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Edmonton,18.08,30,42,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Athabasca--Grande Prairie--Peace River,16,28,36,2019-11-04
"Industrial painters, coaters and metal finishing process operators",AB,Wood Buffalo--Cold Lake,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,British Columbia,20,25.5,34.4,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Vancouver Island and Coast,18,32.4,41.03,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Lower Mainland,20,24,34.4,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Thompson--Okanagan,20,25.5,34.4,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Kootenay,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Cariboo,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,North Coast,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Nechako,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",BC,Northeast,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",YK,Yukon Territory,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NW,Northwest Territories,,,,2019-11-04
"Industrial painters, coaters and metal finishing process operators",NU,Nunavut,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NA,National,12.75,17.21,28.75,2019-11-04
"Other products assemblers, finishers and inspectors",NL,Newfoundland and Labrador,12,15.8,22.95,2019-11-04
"Other products assemblers, finishers and inspectors",NL,Avalon Peninsula,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NL,South Coast--Burin Peninsula,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NL,West Coast--Northern Peninsula--Labrador,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NL,Notre Dame--Central Bonavista Bay,,,,2019-11-04
"Other products assemblers, finishers and inspectors",PE,Prince Edward Island,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NS,Nova Scotia,12,15.8,22.95,2019-11-04
"Other products assemblers, finishers and inspectors",NS,Cape Breton,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NS,North Shore,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NS,Annapolis Valley,,,,2019-11-04
"Other products assemblers, finishers and inspectors",NS,Southern,,,,2019-11-04
